**** All Elevator Calls (time,src,dest,state,elev dt) stage 6 ****
Elevator call,1272.1723301319107,0,12,3,9, Done, dt, 654.8276698680893
Elevator call,1274.6087319866829,-1,-2,3,0, Done, dt, 22.39126801331713
Elevator call,1274.9782991361408,-4,4,3,3, Done, dt, 1022.0217008638592
Elevator call,1276.7214782171718,-4,44,3,6, Done, dt, 58.27852178282819
Elevator call,1277.8913011779641,-1,-4,3,6, Done, dt, 408.1086988220359
Elevator call,1278.2602187639138,-1,41,3,6, Done, dt, 185.73978123608617
Elevator call,1279.1510214108412,0,8,3,6, Done, dt, 140.84897858915883
Elevator call,1285.0274585335135,5,23,3,8, Done, dt, 43.97254146648652
Elevator call,1285.9309941308798,0,-4,3,7, Done, dt, 361.06900586912025
Elevator call,1287.7202118533498,0,26,3,7, Done, dt, 57.27978814665016
Elevator call,1296.03863677028,39,-4,3,4, Done, dt, 107.96136322972006
Elevator call,1299.2887517051354,39,-2,3,4, Done, dt, 68.71124829486462
Elevator call,1300.1769557831474,-2,3,2,9
Elevator call,1300.836281186704,-2,0,3,0, Done, dt, 12.1637188132961
Elevator call,1307.0927899849708,-1,0,3,2, Done, dt, 54.90721001502925
Elevator call,1313.057917769506,18,0,3,5, Done, dt, 41.94208223049395
Elevator call,1313.7646791153716,-3,12,3,9, Done, dt, 613.2353208846284
Elevator call,1314.6547120177497,4,0,3,0, Done, dt, 28.345287982250284
Elevator call,1320.3181322673079,39,-3,3,1, Done, dt, 43.681867732692126
Elevator call,1320.8662487199213,-4,-2,3,5, Done, dt, 106.13375128007874
Elevator call,1321.022113831665,-1,-2,3,5, Done, dt, 56.97788616833509
Elevator call,1322.1128310699344,5,14,3,9, Done, dt, 39.88716893006563
Elevator call,1325.0849733245666,19,0,1,4
Elevator call,1326.5446657180087,-4,17,3,2, Done, dt, 1988.4553342819913
Elevator call,1332.174271575912,-4,2,3,8, Done, dt, 53.825728424088084
Elevator call,1333.32877351828,49,-1,3,0, Done, dt, 388.67122648171994
Elevator call,1339.1489406673277,23,-4,1,1
Elevator call,1339.3637905860362,4,0,3,5, Done, dt, 1788.6362094139638
Elevator call,1344.9882828199113,-4,45,3,6, Done, dt, 1445.0117171800887
Elevator call,1347.2121633392858,0,42,3,2, Done, dt, 112.78783666071422
Elevator call,1349.5308180250163,49,-3,3,0, Done, dt, 360.4691819749837
Elevator call,1352.4075263630286,0,9,3,2, Done, dt, 28.592473636971363
Elevator call,1352.4657424634215,23,-1,3,0, Done, dt, 70.53425753657848
Elevator call,1353.7323095433728,37,35,3,7, Done, dt, 221.26769045662718
Elevator call,1354.5739699779474,-2,0,3,5, Done, dt, 50.4260300220526
Elevator call,1366.3937752875854,6,2,3,2, Done, dt, 1432.6062247124146
Elevator call,1372.7268942821634,0,-4,3,1, Done, dt, 84.27310571783664
Elevator call,1374.7746243383833,0,20,3,9, Done, dt, 38.22537566161668
Elevator call,1377.493687722938,25,-1,3,1, Done, dt, 60.50631227706208
Elevator call,1386.2912413308834,-2,44,3,7, Done, dt, 63.708758669116605
Elevator call,1388.0809474948549,-2,-4,3,8, Done, dt, 26.919052505145146
Elevator call,1388.8704226989184,31,-1,3,3, Done, dt, 147.12957730108155
Elevator call,1392.391720223848,0,-1,3,5, Done, dt, 23.608279776151903
Elevator call,1396.8256171749845,0,34,3,3, Done, dt, 961.1743828250155
Elevator call,1400.0568806811527,-4,43,3,3, Done, dt, 278.94311931884727
Elevator call,1400.141335501355,0,25,3,1, Done, dt, 1984.858664498645
Elevator call,1400.3325047475223,-1,-3,3,5, Done, dt, 37.66749525247769
Elevator call,1402.1237370953575,47,-4,3,4, Done, dt, 571.8762629046425
Elevator call,1403.0169167488018,0,49,2,3
Elevator call,1405.117770387189,-1,-2,3,5, Done, dt, 21.88222961281099
Elevator call,1407.4981092474345,0,44,3,4, Done, dt, 68.50189075256549
Elevator call,1412.2886739449248,10,0,3,1, Done, dt, 1913.7113260550752
Elevator call,1413.0207109733,0,-3,3,9, Done, dt, 33.97928902669992
Elevator call,1413.7508101029919,-4,8,2,6
Elevator call,1416.3290170652938,-3,41,3,8, Done, dt, 65.67098293470622
Elevator call,1418.8490402888133,24,11,3,3, Done, dt, 80.15095971118672
Elevator call,1419.3684653958746,-4,38,2,3
Elevator call,1420.9347757628352,12,-4,3,9, Done, dt, 565.0652242371648
Elevator call,1425.9353539657573,-3,27,3,2, Done, dt, 1781.0646460342427
Elevator call,1444.6054210887032,-4,0,3,1, Done, dt, 24.394578911296776
Elevator call,1445.0370901273861,0,3,3,5, Done, dt, 24.962909872613864
